"기준 년 코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"2019","2","A","골목상권","1000977","명일로13길","3337692","07","10756042645","2729622309","1311947306","773683739","1356663885","1790649751","435617189","311412672","1599180708","447265086"
"2019","2","A","골목상권","1000976","동남로85길","4138352","08","7014592725","1918223031","830660952","482315777","944590416","1130372248","228345507","209689107","972863055","297532632"
"2019","2","A","골목상권","1000975","동남로82길","2494064","06","1589131037","502833553","181735121","102885398","246339973","228101398","48246719","49639055","167330651","62019169"
"2019","2","A","골목상권","1000974","동남로65길","4656704","08","4974821603","1266592642","604126248","341811414","623504237","829624816","170439215","140753826","775870608","222098597"
"2019","2","A","골목상권","1000973","구천면로42길","2515465","06","13812455268","3812998249","1662769228","1012697502","1876678029","2187700350","523397795","430044730","1734317359","571852026"
"2019","2","A","골목상권","1000972","구천면로41길","2584947","06","12631883158","3400741923","1530319570","923697870","1674642598","2055688447","473763188","389084862","1650900398","533044302"
"2019","2","A","골목상권","1000971","구천면로36길","2460256","06","11319059862","3357053091","1340456345","831379233","1626192452","1682324849","395531785","369517110","1248886063","467718934"
"2019","2","A","골목상권","1000970","고덕로61길","4958921","09","5912488503","1604638510","699905876","403184606","785313937","948959711","191722554","175542592","851168200","252052517"
"2019","2","A","골목상권","1000969","고덕로25길","3127660","07","6063189355","1618875266","723998984","427682797","799147217","987194069","210421658","182019911","856645994","257203459"
"2019","2","A","골목상권","1000968","고덕로10길","2947178","06","11939687987","2999067948","1448111621","863574054","1478682320","2004980132","466960559","349345454","1830493738","498472161"
"2019","2","A","골목상권","1000967","강동대로53길","3060410","07","8573806932","2046540198","1072168907","643799651","1034666050","1489558732","388485057","244398448","1297483898","356705991"
"2019","2","A","골목상권","1000966","풍성로25길","2719433","06","6083461684","1791541650","716921198","448002004","862018330","886986650","219915219","197886701","716276839","243913093"
"2019","2","A","골목상권","1000965","오금로46길","4199038","08","10055757211","2484077365","1231551099","716913057","1251199690","1763848193","366058273","288170949","1508559027","445379558"
"2019","2","A","골목상권","1000964","오금로36길","3839387","08","8120492271","1981531902","1001880328","591615320","997319738","1427730035","314431948","234553871","1217252596","354176533"
"2019","2","A","골목상권","1000963","오금로11길","3138357","07","14152982430","3372489284","1750805205","1089827396","1660702645","2484968090","585263775","421688669","2185713040","601524326"
"2019","2","A","골목상권","1000962","양재대로72길","4893329","09","9668197057","2246934839","1193031147","711961338","1163999134","1760585943","375513953","268033158","1521965490","426172055"
"2019","2","A","골목상권","1000961","양재대로71길","4659474","08","8118011561","1887126303","1006384288","599947423","969980879","1462556128","329671314","226297427","1283123438","352924361"
"2019","2","A","골목상권","1000960","양재대로64길","3527979","07","9645918635","2341790338","1185319747","702455130","1159661767","1671913596","377351940","277804499","1513650462","415971156"
"2019","2","A","골목상권","1000959","양재대로62길","3946242","08","8301455441","2040226416","1018947399","602169117","1013890074","1436340911","318556894","239286115","1270422963","361615552"
"2019","2","A","골목상권","1000958","송파대로30길","3933768","08","8570559026","2086342585","1053343532","630645439","1038989938","1491462953","335342154","247477559","1315483299","371471567"
"2019","2","A","골목상권","1000957","송이로36길","3726689","07","8847985238","2080146465","1088449839","659774481","1036913972","1556827407","371010993","252324944","1431411558","371125579"
"2019","2","A","골목상권","1000956","송이로32길","3655377","07","11853230500","2880199018","1448682764","864411186","1437633382","2086075353","445193850","343533503","1833406836","514094608"
"2019","2","A","골목상권","1000955","송이로23길","4079681","08","11526565558","2815118945","1401928842","808954813","1372546841","1961328156","434445269","331441202","1908444118","492357372"
"2019","2","A","골목상권","1000954","삼전로13길","4432724","08","20640818847","4961545716","2514453599","1532050334","2425234581","3652071464","743521024","622901972","3296421148","892619009"
"2019","2","A","골목상권","1000953","백제고분로50길","3031221","07","13503440736","3182804615","1666774363","1011393895","1583236943","2373179261","562333319","390864070","2163782871","569071399"
"2019","2","A","골목상권","1000952","백제고분로46길","3676873","07","13078601989","3176110851","1607333394","964524909","1574709709","2311774837","486419866","385395799","1996165293","576167331"
"2019","2","A","골목상권","1000951","백제고분로45길","3172509","07","13614831766","3307487360","1674460568","1019729931","1612512138","2378298693","528086947","410273162","2098579657","585403310"
"2019","2","A","골목상권","1000950","백제고분로42길","3180972","07","9859612112","2390070223","1211541697","731887158","1171063977","1729552928","371896251","294669640","1529722476","429207762"
"2019","2","A","골목상권","1000949","백제고분로39길","3304351","07","9067785141","2190470630","1109373390","675944932","1069844300","1608671544","335815839","272939927","1410673448","394051131"
"2019","2","A","골목상권","1000948","백제고분로34길","2879612","06","13860411050","3399366427","1686996400","1019484737","1664584003","2428298810","512197026","415804749","2137525147","596153751"
"2019","2","A","골목상권","1000947","백제고분로33길","3065681","07","13696878103","3338358283","1672345463","1016443625","1623672764","2410027088","507284622","414532785","2123120844","591092629"
"2019","2","A","골목상권","1000946","백제고분로32길","2869442","06","14059110160","3452061622","1702862636","1024584267","1672688811","2445763913","511904892","423062823","2225390175","600791021"
"2019","2","A","골목상권","1000945","백제고분로31길","3765597","08","16201663613","3905590495","1974790185","1197340216","1904855921","2860033744","600213664","487479255","2576367568","694992565"
"2019","2","A","골목상권","1000944","백제고분로22길","3030310","07","13406284450","3245890157","1633189925","992227049","1573368674","2346354963","493469282","404539419","2140652223","576592758"
"2019","2","A","골목상권","1000943","백제고분로21길","4708429","08","13673396557","3244675839","1665327446","1015000889","1588979115","2434292623","499124575","409628820","2227790678","588576572"
"2019","2","A","골목상권","1000942","마천로51길","2403250","05","8724842504","2484427467","1031816568","618617361","1237899620","1351336568","314548447","265839557","1066640994","353715922"
"2019","2","A","골목상권","1000941","동남로20길","4167763","08","8525158080","2062616616","1045029875","608502100","1037397886","1498976778","319084340","240979020","1338457542","374113923"
"2019","2","A","골목상권","1000940","거마로20길","2467115","06","7384746179","2031537190","885137765","530132840","1018695825","1181841847","279832586","221077497","933104210","303386419"
"2019","2","A","골목상권","1000939","학동로77길","5625145","09","8788276314","1978902408","1081420536","657301517","993096972","1583729162","357132593","248975853","1515369786","372347487"
"2019","2","A","골목상권","1000938","학동로6길","3241346","07","8781540783","2114213848","1114682444","721128635","995629558","1502817179","365039031","289087080","1288273514","390669494"
"2019","2","A","골목상권","1000937","학동로56길","5093719","09","9185644702","2032981582","1133116215","694843137","1005195883","1630587456","384666777","262550213","1658857449","382845990"
"2019","2","A","골목상권","1000936","학동로38길","3956501","08","4708027546","1090454889","595046685","386933367","526373292","831971658","207313820","144236888","721886634","203810313"
"2019","2","A","골목상권","1000935","테헤란로81길","4263924","08","2612255426","585198550","329554420","205026875","287212344","452817488","118903206","77501501","445972745","110068297"
"2019","2","A","골목상권","1000934","일원로9길","3586405","07","8839001084","2139623518","1091079378","664656478","1062365782","1537309022","356538356","257393476","1351069252","378965822"
"2019","2","A","골목상권","1000933","일원로3길","3503476","07","9641993019","2248828475","1196733388","729054341","1116320381","1701378927","398473751","276948057","1559330059","414925640"
"2019","2","A","골목상권","1000932","영동대로65길","5329643","09","8913755378","2005262389","1102790715","628946853","979076418","1547508723","354542939","248432895","1667926345","379268101"
"2019","2","A","골목상권","1000931","영동대로112길","5522260","09","6264551707","1371143230","821530474","496621204","692726381","1132582913","340780989","176328920","970184530","262653066"
"2019","2","A","골목상권","1000930","언주로81길","4974822","09","11439650731","2510040818","1440728901","905735424","1238490947","1994740568","519385745","335230835","2012996587","482300906"
"2019","2","A","골목상권","1000929","압구정로2길","5092078","09","6086578929","1392331820","766251954","477299162","700071374","1098336414","268528646","176583601","945895969","261279989"
"2019","2","A","골목상권","1000928","선릉로18길","3095951","07","3047452374","701532738","376646946","225427361","366596146","570260208","111814142","85423614","471975795","137775424"
"2019","2","A","골목상권","1000927","선릉로146길","4754694","08","5544731588","1267286716","686149781","430412538","618424355","985625090","229197328","163697517","927182359","236755904"
"2019","2","A","골목상권","1000926","선릉로133길","4375547","08","4774112036","1102104761","598022761","378649644","550585696","860957285","199767972","141339071","734302442","208382404"
"2019","2","A","골목상권","1000925","선릉로132길","5681961","09","10225160103","2294232674","1258580942","766653774","1142198746","1831629297","416766810","291228506","1792336888","431532466"
"2019","2","A","골목상권","1000924","선릉로121길","4679669","08","7626669892","1723438642","954591354","597411706","844958222","1349426707","333308539","224389813","1276532952","322611957"
"2019","2","A","골목상권","1000923","삼성로75길","4240384","08","10573001959","2400266781","1302676115","804638128","1132716460","1802008374","416531117","312494580","1952199582","449470822"
"2019","2","A","골목상권","1000922","삼성로69길","4590440","08","11759814916","2706309052","1441933544","830420089","1279967520","1989913674","425497095","340066808","2236680763","509026371"
"2019","2","A","골목상권","1000921","삼성로64길","5701183","09","9409730349","2131639379","1158566320","653110667","1050507002","1662350936","349123558","259632039","1733953067","410847381"
"2019","2","A","골목상권","1000920","삼성로63길","5736002","09","10359068222","2373403343","1262745586","713000096","1133422348","1775699671","360408877","293224993","1995850985","451312323"
"2019","2","A","골목상권","1000919","삼성로57길","6420474","09","9194537547","2034121038","1122097549","620438186","990622649","1581649299","339374690","250643383","1864640887","390949866"
"2019","2","A","골목상권","1000918","삼성로147길","5002974","09","5680215910","1293294326","703306118","438659435","636378714","1015803014","234155121","166266273","949073869","243279040"
"2019","2","A","골목상권","1000917","삼성로115길","5233979","09","10645489049","2412775981","1302896340","772901630","1178745957","1882005279","415889623","305523330","1926574340","448176569"
"2019","2","A","골목상권","1000916","봉은사로68길","4056155","08","7106673143","1596027359","872109441","530358573","772641549","1248778889","284320860","207005309","1296577495","298853668"
"2019","2","A","골목상권","1000915","봉은사로57길","4870511","08","7301190589","1630617106","908883227","553757855","796423675","1288596687","311892390","212106474","1292414603","306498572"
"2019","2","A","골목상권","1000914","봉은사로43길","4267535","08","9892418836","2281405284","1242932092","786192081","1106789006","1747152198","420373287","301611372","1578035332","427928184"
"2019","2","A","골목상권","1000913","봉은사로29길","3890501","08","7747436447","1840670288","974109438","638217417","874981676","1362637936","323423366","244937217","1148796963","339662146"
"2019","2","A","골목상권","1000912","봉은사로109길","5537930","09","8311666776","1828945878","1081597604","646899909","932219803","1513282383","428389712","233296203","1292845347","354189937"
"2019","2","A","골목상권","1000911","도산대로89길","5693619","09","5810420948","1274572666","745168853","452827968","653195933","1054896298","293168882","162213825","931074019","243302504"
"2019","2","A","골목상권","1000910","도산대로81길","5869361","09","5179621421","1138653410","668129998","405401096","583140928","937649520","267381570","145691566","816874676","216698657"
"2019","2","A","골목상권","1000909","도산대로50길","4087904","08","4068741274","950417973","512460653","325568600","473259766","735991661","168833985","122360066","599285198","180563372"
"2019","2","A","골목상권","1000908","도산대로38길","3699147","07","3861936674","886041996","482315718","313290764","428784931","681911423","162792699","116826387","622902816","167069940"
"2019","2","A","골목상권","1000907","도산대로30길","3879484","08","4199504833","965687200","528078235","342912523","464014587","739973612","183395024","127766527","666562771","181114354"
"2019","2","A","골목상권","1000906","도산대로23길","3486120","07","4044283859","970661850","504144672","325075632","463132144","702151471","165324933","125322229","612944112","175526816"
"2019","2","A","골목상권","1000905","도산대로15길","3459029","07","4274811078","1029909585","532668422","344563419","488464918","740775648","172998503","133220490","645830957","186379136"
"2019","2","A","골목상권","1000904","도곡로37길","5150046","09","12627232965","2858697996","1582722383","946846923","1418409342","2221501615","521126447","370360812","2159829285","547738162"
"2019","2","A","골목상권","1000903","논현로8길","3418319","07","5295862292","1231636692","658605912","398623022","616043579","948002543","216305868","153407492","843985852","229251332"
"2019","2","A","골목상권","1000902","논현로63길","4762359","08","9679416119","2281967365","1217680057","781149610","1122964141","1742234769","397131515","295996334","1409032565","431259763"
"2019","2","A","골목상권","1000901","논현로28길","4373354","08","7128896662","1638169223","896016484","548596942","829588530","1289290950","311745904","205572714","1104989326","304926589"
"2019","2","A","골목상권","1000900","논현로26길","3967582","08","8651138109","2066475390","1083258941","672606391","1017380975","1512756607","375229753","258373345","1296390064","368666643"
"2019","2","A","골목상권","1000899","논현로159길","3444770","07","4169407503","985551548","521300378","333579031","475309165","725206146","176351142","126525448","646491784","179092861"
"2019","2","A","골목상권","1000898","논현로139길","3765885","08","5722145244","1335817104","727597614","470902454","646721963","1008036781","255845470","177396631","850217205","249610022"
"2019","2","A","골목상권","1000897","논현로123길","3032919","07","7321525326","1815131443","918686116","604210129","835695729","1256421278","285035726","245107373","1034877165","326360367"
"2019","2","A","골목상권","1000896","논현로115길","3196226","07","9430459063","2294294720","1187471544","793181388","1064543135","1642593997","383360043","311105523","1334935873","418972840"
"2019","2","A","골목상권","1000895","논현로10길","3240550","07","6263152067","1463273805","775411750","468576247","729302294","1117410691","253470512","182052476","1004878266","268776026"
"2019","2","A","골목상권","1000894","논현로106길","3699217","07","6110136815","1465092364","770267166","516552618","677616686","1072265292","249557575","201162248","885800698","271822168"
"2019","2","A","골목상권","1000893","남부순환로365길","5396856","09","10570606653","2411440022","1314588993","796777348","1230780389","1924417692","431492479","299658899","1702368400","459082431"
"2019","2","A","골목상권","1000892","개포로82길","5190475","09","3209948894","719257419","397209642","229036551","372686515","595187473","121648968","87177112","545206410","142538804"
"2019","2","A","골목상권","1000891","개포로28길","3249239","07","4897891607","1159698363","606836521","363218649","579792440","879091710","190064345","142433318","761448140","215308121"
"2019","2","A","골목상권","1000890","개포로20길","3264240","07","6506530917","1599516663","803574454","490720401","774134550","1113601251","259383838","197365900","988820218","279413642"
"2019","2","A","골목상권","1000889","개포로17길","3358191","07","7255734985","1772450650","906722862","558275491","868613686","1261666159","304362260","218830967","1051477461","313335449"
"2019","2","A","골목상권","1000888","강남대로140길","4232486","08","4346153202","984395512","556326099","349684773","494214303","762341532","201944409","131840792","675913910","189491872"
"2019","2","A","골목상권","1000887","강남대로136길","3928719","08","7784559736","1784452574","993933663","627649137","878915508","1345358660","349396599","242575682","1221437222","340840691"
"2019","2","A","골목상권","1000886","강남대로118길","3080345","07","8203911483","2038788386","1032964594","681957659","941506592","1417524417","323942365","274658022","1125456206","367113242"
"2019","2","A","골목상권","1000885","서초중앙로8길","5069806","09","10318178760","2360234528","1289655615","811898170","1199586325","1862055419","437655375","299153010","1611134109","446806209"
"2019","2","A","골목상권","1000884","방배중앙로21길","4209415","08","8665932968","2092499339","1049707886","632208199","1034585877","1498191039","316685996","252025055","1418781521","371248056"
"2019","2","A","골목상권","1000883","효령로72길","5271288","09","6503975785","1475127669","802150700","506482264","753752063","1186726332","265669436","185692002","1048313839","280061480"
"2019","2","A","골목상권","1000882","효령로34길","5256211","09","5214274341","1228502859","657612548","396813137","649461111","960617933","219686258","146536688","723173555","231870252"
"2019","2","A","골목상권","1000881","효령로31길","4049448","08","8817633063","2078141096","1080426490","650495683","1026146185","1547353085","340129699","257819163","1460579911","376541751"
"2019","2","A","골목상권","1000880","효령로23길","3758085","08","10294052537","2465091055","1264433951","760051833","1229024468","1803395867","397166195","300102412","1631799524","442987232"
"2019","2","A","골목상권","1000879","청두곶길","3430421","07","8151725440","1992725647","1003817780","591522224","985446268","1404767408","321496565","238739507","1265121398","348088643"
"2019","2","A","골목상권","1000878","주흥길","3329826","07","11141515166","2645658844","1396808771","877875080","1264811711","1916035860","456143027","354892947","1742143393","487145533"
"2019","2","A","골목상권","1000877","주흥15길","3498340","07","11321567614","2657578146","1428221228","898098945","1289381138","1971646245","494541830","353098315","1740850928","488150839"
"2019","2","A","골목상권","1000876","언남길","3429859","07","7389293277","1766268630","917029800","565516638","863186027","1276123371","314029868","221614530","1154916744","310607669"
"2019","2","A","골목상권","1000875","신반포로45길","4885680","08","10828981523","2440776408","1357821501","847072765","1217271948","1938999228","485447345","318930250","1765572106","457089972"
"2019","2","A","골목상권","1000874","서초대로8길","3449477","07","12895060739","3085451380","1587796439","951980646","1531958013","2252550476","508025438","376146268","2047930863","553221216"
"2019","2","A","골목상권","1000873","서초대로64길","5868075","09","8554854717","1933124568","1062613768","645448230","996778018","1563344270","353115967","240993998","1390110506","369325392"
"2019","2","A","골목상권","1000872","서초대로4길","4006087","08","10394425545","2485078328","1276687931","763482262","1233189702","1811112408","405817028","302069056","1671205101","445783729"
"2019","2","A","골목상권","1000871","서초대로25길","4598635","08","10248085425","2343850223","1281533705","762167909","1182924934","1814048471","456955819","289591724","1687713024","429299616"
"2019","2","A","골목상권","1000870","서초대로23길","4009170","08","9235129596","2136596108","1138438701","679185542","1064330038","1622756524","383849129","263452214","1558406197","388115143"
"2019","2","A","골목상권","1000869","서초대로15길","3618412","07","9471434045","2240117839","1155453363","689966184","1102737170","1643742406","366685559","273738839","1596983743","402008942"
"2019","2","A","골목상권","1000868","사평대로57길","2897403","06","8067308571","1998801488","1024581789","656300297","930005286","1344725865","327548416","274643129","1146566235","364136066"
"2019","2","A","골목상권","1000867","사평대로26길","5231699","09","5008360250","1111916611","631437775","372954236","578066521","909750979","232442234","137684792","824108354","209998748"
"2019","2","A","골목상권","1000866","사평대로22길","5447337","09","6381291044","1416140348","812545729","479431387","739383710","1159866953","308991414","174906176","1022922953","267102374"
"2019","2","A","골목상권","1000865","사임당로17길","5506891","09","6549977158","1452646292","822663800","512404735","747888378","1180162170","292680171","185775057","1076531078","279225477"
"2019","2","A","골목상권","1000864","방배로42길","5666702","09","8134110014","1802756242","1026754137","604134884","931647493","1469575271","375610151","222712474","1359442855","341476507"
"2019","2","A","골목상권","1000863","방배로35길","4260428","08","9607446816","2240094892","1181863506","701246758","1115594719","1683373073","386493362","273488102","1617680941","407611463"
"2019","2","A","골목상권","1000862","방배로18길","4476433","08","7594751373","1775669404","941133674","567518180","887359813","1348649133","312428402","220346950","1218151995","323493822"
"2019","2","A","골목상권","1000861","반포대로9길","4789562","08","5206108232","1183438246","664401818","396165798","608948241","944920835","242712441","145067444","796826035","223627374"
"2019","2","A","골목상권","1000860","바우뫼로39길","3821636","08","7279297605","1690494360","905613674","576844660","838368603","1285319744","322593948","213734164","1142210307","304118145"
"2019","2","A","골목상권","1000859","마방로2길","3502346","07","4394869728","1017486130","547208996","338721990","507987630","783730236","189847554","128233722","696208015","185445455"
"2019","2","A","골목상권","1000858","방배천로4안길","3931738","08","6256456770","1552124426","768288206","458469299","756641895","1069299353","235493991","189079252","956438073","270622275"
"2019","2","A","골목상권","1000857","동산로19길","3284125","07","9345709828","2212945548","1160336013","711628616","1086160973","1629035174","394801869","277653774","1478386247","394761614"
"2019","2","A","골목상권","1000856","동산로10길","3439859","07","7920352861","1807079239","989139456","597572479","904725717","1419547418","344245418","228142192","1295766234","334134708"
"2019","2","A","골목상권","1000855","동광로39길","5196870","09","6334377247","1416536048","799918427","477673976","736770696","1153714297","293526569","175132943","1013940104","267164187"
"2019","2","A","골목상권","1000854","동광로1길","4761526","08","9590266689","2265487686","1177960915","709835757","1143130534","1700109809","370909330","275033782","1533989609","413809267"
"2019","2","A","골목상권","1000853","동광로12길","4158063","08","11423538160","2681175439","1389583945","838313312","1322782402","1994707151","433445648","328865603","1946612288","488052372"
"2019","2","A","골목상권","1000852","논현로27길","3813985","08","6930404935","1681261274","858665202","552797068","819571753","1184614186","302163254","210169369","1032008062","289154767"
"2019","2","A","골목상권","1000851","논현로1길","3400860","07","8597027035","1947007364","1074639371","649700456","982310912","1547293349","377833058","245263500","1410902592","362076433"
"2019","2","A","골목상권","1000850","남부순환로339길","5233009","09","5030757740","1138994233","634561914","391369842","587394128","919992064","221117667","142735120","777029834","217562938"
"2019","2","A","골목상권","1000849","남부순환로325길","5285981","09","6437682010","1432015712","823016044","522662697","731559089","1162852624","319892346","182517390","992973251","270192857"
"2019","2","A","골목상권","1000848","남부순환로317길","4897081","09","6352002701","1450494869","807009426","485825596","746438058","1149823470","290078287","178155703","970832870","273344422"
"2019","2","A","골목상권","1000847","고무래로8길","6630464","09","8440173478","1846443924","1053559828","624611599","959397776","1552179317","374083191","231276619","1442712562","355908662"
"2019","2","A","골목상권","1000846","강남대로8길","3450352","07","5998992280","1380065340","753722433","454579650","691804028","1072226957","267667476","172922044","952305469","253698883"
"2019","2","A","골목상권","1000845","강남대로34길","3959253","08","6708120225","1559224472","837177589","524930095","775709545","1181762343","298902801","195685854","1054035240","280692286"
"2019","2","A","골목상권","1000844","강남대로23길","4056642","08","3415873012","779122517","427076040","272566202","390613962","609976668","158251970","98585938","537893807","141785908"
"2019","2","A","골목상권","1000843","소담길","2702992","06","9301945827","2584115876","1141394390","726514780","1231959654","1472273297","342952358","313209666","1084409234","405116572"
"2019","2","A","골목상권","1000842","원신길","2468538","06","5834616162","1633557461","700719867","438191270","812402748","907581472","230964335","180303072","692395063","238500874"
"2019","2","A","골목상권","1000841","양지길","2445803","06","5135963332","1452588752","616411870","365580063","715697164","721644728","181407377","169614538","695019417","217999423"
"2019","2","A","골목상권","1000840","양산길","2783384","06","6281743462","1718859443","764621050","456073335","848997847","944504713","228253670","203305209","846084562","271043633"
"2019","2","A","골목상권","1000839","호암로24길","2389383","05","11953691545","2900513406","1565494125","863039077","1453350112","1621939524","453048996","445875571","2069498920","580931814"
"2019","2","A","골목상권","1000838","호암로20길","2393849","05","10652595099","2698472719","1362282404","792117634","1319266001","1559445332","404760887","378266807","1641297430","496685885"
"2019","2","A","골목상권","1000837","행운길","3116763","07","12401292270","3224220711","1572067404","1034343056","1468762176","1989896562","470516454","442766443","1625036006","573683458"
"2019","2","A","골목상권","1000836","행운1길","2781364","06","9118227933","2397035120","1166581259","733435747","1121754130","1373574850","342596945","333201753","1221384626","428663503"
"2019","2","A","골목상권","1000835","청림3길","3820737","08","12078980967","3316477505","1425120310","840552620","1598966376","1900510213","420850585","362660414","1712794261","501048683"
"2019","2","A","골목상권","1000834","청룡길","2919971","06","10323640938","2788550177","1293724173","867182498","1291323375","1620712423","400824308","364996183","1230543243","465784558"
"2019","2","A","골목상권","1000833","청룡8길","2812063","06","8780650665","2450787700","1070517003","696050646","1167684486","1384019865","326780843","294150182","1011739736","378920204"
"2019","2","A","골목상권","1000832","중앙길","2841907","06","13326247708","3540233529","1633413245","1015622013","1697116995","2128768604","488907380","436366317","1803327916","582491709"
"2019","2","A","골목상권","1000831","조원중앙로2길","2931525","06","11320848045","2983875213","1392679027","856875849","1464099024","1891293285","448421430","349929227","1447868460","485806530"
"2019","2","A","골목상권","1000830","조원로18길","2664443","06","7459350572","1958871842","918210683","571725979","942945465","1241967516","288669421","236290560","978613466","322055640"
